code,x0,depth,norm_rank,subtree_size
A10BD27,63.229076,5.0,1.0,0.0
A10BD28,65.328186,5.0,1.0,0.0
A10BD29,65.32984,5.0,1.0,0.0
A10BD30,62.29752,5.0,1.0,0.0
A10BF,51.298473,4.0,0.8,3.0
A10BF01,51.325226,5.0,1.0,0.0
A10BF02,50.579933,5.0,1.0,0.0
A10BF03,51.552055,5.0,1.0,0.0
A10BG,58.81797,4.0,0.8,4.0
A10BG01,57.97229,5.0,1.0,0.0
A10BG02,58.438286,5.0,1.0,0.0
A10BG03,57.783226,5.0,1.0,0.0
A10BG04,58.562794,5.0,1.0,0.0
A10BH,70.5318,4.0,0.8,10.0
A10BH01,69.19147,5.0,1.0,0.0
A10BH02,70.366455,5.0,1.0,0.0
A10BH03,69.69546,5.0,1.0,0.0
A10BH04,67.31026,5.0,1.0,0.0
A10BH05,69.112274,5.0,1.0,0.0
A10BH06,69.30804,5.0,1.0,0.0
A10BH07,69.66065,5.0,1.0,0.0
A10BH08,68.43189,5.0,1.0,0.0
A10BH51,69.05872,5.0,1.0,0.0
A10BH52,68.258804,5.0,1.0,0.0
A10BJ,76.98819,4.0,0.8,7.0
A10BJ01,75.67642,5.0,1.0,0.0
A10BJ02,75.354454,5.0,1.0,0.0
A10BJ03,76.64395,5.0,1.0,0.0
A10BJ04,75.26382,5.0,1.0,0.0
A10BJ05,77.37803,5.0,1.0,0.0
A10BJ06,77.778786,5.0,1.0,0.0
A10BJ07,75.683716,5.0,1.0,0.0
A10BK,61.94773,4.0,0.8,9.0
A10BK01,60.370586,5.0,1.0,0.0
A10BK02,60.324364,5.0,1.0,0.0
A10BK03,62.16613,5.0,1.0,0.0
A10BK04,61.573944,5.0,1.0,0.0
A10BK05,60.36835,5.0,1.0,0.0
A10BK06,62.017956,5.0,1.0,0.0
A10BK07,61.96654,5.0,1.0,0.0
A10BK08,61.455956,5.0,1.0,0.0
A10BK09,59.18891,5.0,1.0,0.0
A10BX,73.80875,4.0,0.8,10.0
A10BX01,71.07112,5.0,1.0,0.0
A10BX02,73.678375,5.0,1.0,0.0
A10BX03,73.393616,5.0,1.0,0.0
A10BX05,69.653175,5.0,1.0,0.0
A10BX06,74.21902,5.0,1.0,0.0
A10BX08,70.112465,5.0,1.0,0.0
A10BX15,73.01374,5.0,1.0,0.0
A10BX16,68.83529,5.0,1.0,0.0
A10BX17,71.96754,5.0,1.0,0.0
A10BX18,73.43525,5.0,1.0,0.0
A10X,63.588177,3.0,0.6,5.0
A10XA,62.680527,4.0,0.8,1.0
A10XA01,62.83198,5.0,1.0,0.0
A10XX,63.30332,4.0,0.8,2.0
A10XX01,62.66229,5.0,1.0,0.0
A10XX02,63.42438,5.0,1.0,0.0
A11,36.51013,2.0,0.4,57.0
A11A,50.847095,3.0,0.6,6.0
A11AA,51.68505,4.0,0.8,4.0
A11AA01,51.077446,5.0,1.0,0.0
A11AA02,51.238594,5.0,1.0,0.0
A11AA03,51.0817,5.0,1.0,0.0
A11AA04,50.782333,5.0,1.0,0.0
A11AB,46.184975,4.0,1.0,0.0
A11B,43.887924,3.0,0.75,1.0
A11BA,44.02917,4.0,1.0,0.0
A11C,48.289295,3.0,0.6,13.0
A11CA,42.382587,4.0,0.8,2.0
A11CA01,41.93124,5.0,1.0,0.0
A11CA02,42.855053,5.0,1.0,0.0
A11CB,38.658504,4.0,1.0,0.0
A11CC,48.744797,4.0,0.8,8.0
A11CC01,47.809097,5.0,1.0,0.0
A11CC02,46.976036,5.0,1.0,0.0
A11CC03,48.205967,5.0,1.0,0.0
A11CC04,48.506218,5.0,1.0,0.0
A11CC05,49.65762,5.0,1.0,0.0
A11CC06,47.861282,5.0,1.0,0.0
A11CC20,48.58379,5.0,1.0,0.0
A11CC55,48.39853,5.0,1.0,0.0
A11D,43.00941,3.0,0.6,5.0
A11DA,43.029453,4.0,0.8,3.0
A11DA01,43.002125,5.0,1.0,0.0
A11DA02,42.74166,5.0,1.0,0.0
A11DA03,42.925766,5.0,1.0,0.0
A11DB,39.832096,4.0,1.0,0.0
A11E,40.417263,3.0,0.75,5.0
A11EA,40.439396,4.0,1.0,0.0
A11EB,40.13026,4.0,1.0,0.0
A11EC,40.268948,4.0,1.0,0.0
A11ED,39.924488,4.0,1.0,0.0
A11EX,39.765316,4.0,1.0,0.0
A11G,40.477463,3.0,0.6,4.0
A11GA,40.398968,4.0,0.8,1.0
A11GA01,40.865425,5.0,1.0,0.0
A11GB,40.2834,4.0,0.8,1.0
A11GB01,40.03361,5.0,1.0,0.0
A11H,46.181168,3.0,0.6,12.0
A11HA,46.20974,4.0,0.8,11.0
A11HA01,46.53278,5.0,1.0,0.0
A11HA02,45.372932,5.0,1.0,0.0
A11HA03,46.42261,5.0,1.0,0.0
A11HA04,46.356506,5.0,1.0,0.0
A11HA05,44.948814,5.0,1.0,0.0
A11HA06,44.42912,5.0,1.0,0.0
A11HA07,46.447174,5.0,1.0,0.0
A11HA08,45.615673,5.0,1.0,0.0
A11HA30,45.145164,5.0,1.0,0.0
A11HA31,46.599407,5.0,1.0,0.0
A11HA32,45.679913,5.0,1.0,0.0
A11J,45.25763,3.0,0.75,3.0
A11JA,44.78388,4.0,1.0,0.0
A11JB,45.36167,4.0,1.0,0.0
A11JC,44.703575,4.0,1.0,0.0
A12,29.580132,2.0,0.4,54.0
A12A,37.802048,3.0,0.6,16.0
A12AA,37.825054,4.0,0.8,14.0
A12AA01,35.614445,5.0,1.0,0.0
A12AA02,37.347046,5.0,1.0,0.0
A12AA03,38.334225,5.0,1.0,0.0
A12AA04,37.197067,5.0,1.0,0.0
A12AA05,36.338093,5.0,1.0,0.0
A12AA06,37.97726,5.0,1.0,0.0
A12AA07,31.888142,5.0,1.0,0.0
A12AA08,37.31515,5.0,1.0,0.0
A12AA09,38.409203,5.0,1.0,0.0
A12AA10,37.1281,5.0,1.0,0.0
A12AA11,37.174114,5.0,1.0,0.0
A12AA13,38.84889,5.0,1.0,0.0
A12AA20,38.016987,5.0,1.0,0.0
A12AA30,36.485363,5.0,1.0,0.0
A12AX,28.881433,4.0,1.0,0.0
A12B,38.106754,3.0,0.6,8.0
A12BA,38.23201,4.0,0.8,7.0
A12BA01,37.907402,5.0,1.0,0.0
A12BA02,38.454006,5.0,1.0,0.0
A12BA03,36.094208,5.0,1.0,0.0
A12BA04,38.19403,5.0,1.0,0.0
A12BA05,38.0159,5.0,1.0,0.0
A12BA30,38.04072,5.0,1.0,0.0
A12BA51,37.373863,5.0,1.0,0.0
A12C,37.644108,3.0,0.6,27.0
A12CA,36.492302,4.0,0.8,2.0
A12CA01,36.436687,5.0,1.0,0.0
A12CA02,36.6291,5.0,1.0,0.0
A12CB,38.535904,4.0,0.8,3.0
A12CB01,38.612183,5.0,1.0,0.0
A12CB02,38.39302,5.0,1.0,0.0
A12CB03,38.29924,5.0,1.0,0.0
A12CC,39.11794,4.0,0.8,11.0
A12CC01,35.753952,5.0,1.0,0.0
A12CC02,39.711674,5.0,1.0,0.0
A12CC03,38.810226,5.0,1.0,0.0
A12CC04,36.94077,5.0,1.0,0.0
A12CC05,37.795597,5.0,1.0,0.0
A12CC06,40.338852,5.0,1.0,0.0
A12CC07,37.99993,5.0,1.0,0.0
A12CC08,38.92544,5.0,1.0,0.0
A12CC09,37.41197,5.0,1.0,0.0
A12CC10,38.088696,5.0,1.0,0.0
A12CC30,38.73773,5.0,1.0,0.0
A12CD,31.592081,4.0,0.8,3.0
A12CD01,31.557022,5.0,1.0,0.0
A12CD02,31.052269,5.0,1.0,0.0
A12CD51,31.541311,5.0,1.0,0.0
A12CE,36.1254,4.0,0.8,2.0
A12CE01,36.302505,5.0,1.0,0.0
A12CE02,36.04325,5.0,1.0,0.0
A12CX,29.833237,4.0,1.0,0.0
A13,39.689823,2.0,0.6666666666666666,1.0
A13A,39.71783,3.0,1.0,0.0
A14,33.76503,2.0,0.4,16.0
A14A,33.70445,3.0,0.6,14.0
A14AA,33.901802,4.0,0.8,9.0
A14AA01,34.179855,5.0,1.0,0.0
A14AA02,31.127905,5.0,1.0,0.0
A14AA03,33.829067,5.0,1.0,0.0
A14AA04,34.034184,5.0,1.0,0.0
A14AA05,33.80641,5.0,1.0,0.0
A14AA06,33.841766,5.0,1.0,0.0
A14AA07,34.086296,5.0,1.0,0.0
A14AA08,33.0965,5.0,1.0,0.0
A14AA09,32.80961,5.0,1.0,0.0
A14AB,30.288239,4.0,0.8,3.0
A14AB01,30.04248,5.0,1.0,0.0
A14AB02,30.218954,5.0,1.0,0.0
A14AB03,30.10902,5.0,1.0,0.0
A14B,30.236372,3.0,1.0,0.0
A15,45.604115,2.0,1.0,0.0
A16,81.848694,2.0,0.4,64.0
A16A,81.35795,3.0,0.6,63.0
A16AA,83.30966,4.0,0.8,7.0
A16AA01,81.95485,5.0,1.0,0.0
A16AA02,82.59408,5.0,1.0,0.0
A16AA03,82.015,5.0,1.0,0.0
A16AA04,81.97956,5.0,1.0,0.0
A16AA05,81.05291,5.0,1.0,0.0
A16AA06,81.43393,5.0,1.0,0.0
A16AA07,84.87141,5.0,1.0,0.0
A16AB,80.77442,4.0,0.8,27.0
A16AB01,82.68234,5.0,1.0,0.0
A16AB02,83.33216,5.0,1.0,0.0
A16AB03,80.747696,5.0,1.0,0.0
A16AB04,76.78135,5.0,1.0,0.0
A16AB05,80.20951,5.0,1.0,0.0
A16AB06,70.88703,5.0,1.0,0.0
A16AB07,69.60186,5.0,1.0,0.0
A16AB08,80.015594,5.0,1.0,0.0
A16AB09,82.28834,5.0,1.0,0.0
A16AB10,81.552635,5.0,1.0,0.0
A16AB11,83.14099,5.0,1.0,0.0
A16AB12,81.92245,5.0,1.0,0.0
A16AB13,88.47637,5.0,1.0,0.0
A16AB14,72.96914,5.0,1.0,0.0
A16AB15,81.89151,5.0,1.0,0.0
A16AB16,77.20758,5.0,1.0,0.0
A16AB17,76.69591,5.0,1.0,0.0
A16AB18,75.632744,5.0,1.0,0.0
A16AB19,79.77975,5.0,1.0,0.0
A16AB20,79.91056,5.0,1.0,0.0
A16AB21,77.16009,5.0,1.0,0.0
A16AB22,77.149826,5.0,1.0,0.0
A16AB23,81.864494,5.0,1.0,0.0
A16AB24,82.04989,5.0,1.0,0.0
A16AB25,80.05935,5.0,1.0,0.0
A16AB26,59.739624,5.0,1.0,0.0
A16AB27,82.93165,5.0,1.0,0.0
A16AX,91.0116,4.0,0.8,26.0
A16AX01,90.67239,5.0,1.0,0.0
A16AX02,86.62459,5.0,1.0,0.0
A16AX03,85.46754,5.0,1.0,0.0
A16AX04,99.31215,5.0,1.0,0.0
A16AX05,89.373375,5.0,1.0,0.0
A16AX06,87.635056,5.0,1.0,0.0
A16AX07,94.91719,5.0,1.0,0.0
A16AX08,96.31107,5.0,1.0,0.0
A16AX09,97.48968,5.0,1.0,0.0
A16AX10,89.7193,5.0,1.0,0.0
A16AX11,88.80299,5.0,1.0,0.0
A16AX12,90.24384,5.0,1.0,0.0
A16AX13,92.774994,5.0,1.0,0.0
A16AX14,89.90181,5.0,1.0,0.0
A16AX15,88.366936,5.0,1.0,0.0
A16AX16,81.35413,5.0,1.0,0.0
A16AX17,81.361336,5.0,1.0,0.0
A16AX18,94.96935,5.0,1.0,0.0
A16AX19,88.406624,5.0,1.0,0.0
A16AX20,83.62609,5.0,1.0,0.0
A16AX21,86.06345,5.0,1.0,0.0
A16AX22,83.675896,5.0,1.0,0.0
A16AX23,84.854805,5.0,1.0,0.0
A16AX24,84.75095,5.0,1.0,0.0
A16AX25,98.15122,5.0,1.0,0.0
A16AX30,84.2605,5.0,1.0,0.0
B,14.336593,1.0,0.2,324.0
B01,72.546005,2.0,0.4,86.0
B01A,72.694374,3.0,0.6,85.0
B01AA,86.777435,4.0,0.8,10.0
B01AA01,87.702126,5.0,1.0,0.0
B01AA02,82.99216,5.0,1.0,0.0
B01AA03,81.76989,5.0,1.0,0.0
B01AA04,82.73353,5.0,1.0,0.0
B01AA07,83.40135,5.0,1.0,0.0
B01AA08,84.39057,5.0,1.0,0.0
B01AA09,87.34787,5.0,1.0,0.0
B01AA10,85.88793,5.0,1.0,0.0
B01AA11,85.91642,5.0,1.0,0.0
B01AA12,88.41778,5.0,1.0,0.0
B01AB,101.06592,4.0,0.8,12.0
B01AB01,100.12543,5.0,1.0,0.0
B01AB02,94.91331,5.0,1.0,0.0
B01AB04,100.97516,5.0,1.0,0.0
B01AB05,94.05896,5.0,1.0,0.0
B01AB06,98.53273,5.0,1.0,0.0
B01AB07,94.27399,5.0,1.0,0.0
B01AB08,101.067474,5.0,1.0,0.0
B01AB09,99.013885,5.0,1.0,0.0
B01AB10,98.29671,5.0,1.0,0.0
B01AB11,100.654205,5.0,1.0,0.0
B01AB12,98.59627,5.0,1.0,0.0
B01AB51,100.54116,5.0,1.0,0.0
B01AC,83.8652,4.0,0.8,27.0
B01AC01,81.664215,5.0,1.0,0.0
B01AC02,82.23293,5.0,1.0,0.0
B01AC03,83.04746,5.0,1.0,0.0
B01AC04,80.37955,5.0,1.0,0.0
B01AC05,82.68129,5.0,1.0,0.0
B01AC06,75.80601,5.0,1.0,0.0
B01AC07,84.07865,5.0,1.0,0.0
B01AC08,82.40302,5.0,1.0,0.0
B01AC09,82.24184,5.0,1.0,0.0
B01AC10,89.81596,5.0,1.0,0.0
B01AC11,77.28325,5.0,1.0,0.0
B01AC13,93.61321,5.0,1.0,0.0
B01AC15,80.77804,5.0,1.0,0.0
B01AC16,80.99936,5.0,1.0,0.0
B01AC17,85.95997,5.0,1.0,0.0
B01AC18,93.55468,5.0,1.0,0.0
B01AC19,83.16128,5.0,1.0,0.0
B01AC21,76.54937,5.0,1.0,0.0
B01AC22,88.84341,5.0,1.0,0.0
B01AC23,74.494225,5.0,1.0,0.0
B01AC24,82.39095,5.0,1.0,0.0
B01AC25,92.76195,5.0,1.0,0.0
B01AC26,75.68615,5.0,1.0,0.0
B01AC27,76.8213,5.0,1.0,0.0
B01AC28,86.06372,5.0,1.0,0.0
B01AC30,83.646774,5.0,1.0,0.0
B01AC56,83.945656,5.0,1.0,0.0
B01AD,103.92382,4.0,0.8,13.0
B01AD01,99.82558,5.0,1.0,0.0
B01AD02,109.119194,5.0,1.0,0.0
B01AD03,97.54372,5.0,1.0,0.0
B01AD04,102.293106,5.0,1.0,0.0
B01AD05,99.55519,5.0,1.0,0.0
B01AD06,92.82305,5.0,1.0,0.0
B01AD07,99.36298,5.0,1.0,0.0
B01AD08,101.50934,5.0,1.0,0.0
B01AD09,103.24667,5.0,1.0,0.0
B01AD10,101.395294,5.0,1.0,0.0
B01AD11,103.78134,5.0,1.0,0.0
B01AD12,100.27458,5.0,1.0,0.0
B01AD13,103.12719,5.0,1.0,0.0
B01AE,89.953766,4.0,0.8,7.0
B01AE01,89.22609,5.0,1.0,0.0
B01AE02,88.57809,5.0,1.0,0.0
B01AE03,88.524475,5.0,1.0,0.0
B01AE04,88.21155,5.0,1.0,0.0
B01AE05,90.46618,5.0,1.0,0.0
B01AE06,88.60366,5.0,1.0,0.0
B01AE07,88.36553,5.0,1.0,0.0
B01AF,58.187347,4.0,0.8,5.0
B01AF01,57.401897,5.0,1.0,0.0
B01AF02,58.01365,5.0,1.0,0.0
B01AF03,58.00683,5.0,1.0,0.0
B01AF04,57.77268,5.0,1.0,0.0
B01AF51,56.735294,5.0,1.0,0.0
B01AX,60.730335,4.0,0.8,4.0
B01AX01,60.793674,5.0,1.0,0.0
B01AX04,59.93197,5.0,1.0,0.0
B01AX05,60.09782,5.0,1.0,0.0
B01AX07,60.417774,5.0,1.0,0.0
B02,69.054565,2.0,0.4,55.0
B02A,57.96719,3.0,0.6,9.0
B02AA,57.971252,4.0,0.8,3.0
B02AA01,57.750984,5.0,1.0,0.0
B02AA02,57.057877,5.0,1.0,0.0
B02AA03,57.831818,5.0,1.0,0.0
B02AB,57.662167,4.0,0.8,4.0
B02AB01,58.27693,5.0,1.0,0.0
B02AB02,56.63349,5.0,1.0,0.0
B02AB04,57.802998,5.0,1.0,0.0
B02AB05,56.619724,5.0,1.0,0.0
B02B,75.56889,3.0,0.6,44.0
B02BA,76.7882,4.0,0.8,2.0
B02BA01,75.52043,5.0,1.0,0.0
B02BA02,76.893936,5.0,1.0,0.0
B02BB,63.708103,4.0,0.8,1.0
B02BB01,63.747337,5.0,1.0,0.0
B02BC,79.01109,4.0,0.8,9.0
B02BC01,77.430855,5.0,1.0,0.0
B02BC02,76.11038,5.0,1.0,0.0
B02BC03,78.3779,5.0,1.0,0.0
B02BC05,75.203,5.0,1.0,0.0
B02BC06,78.29316,5.0,1.0,0.0
B02BC07,78.40283,5.0,1.0,0.0
B02BC08,75.81988,5.0,1.0,0.0
B02BC09,77.668465,5.0,1.0,0.0
B02BC30,80.3557,5.0,1.0,0.0
B02BD,79.505135,4.0,0.8,16.0
B02BD01,78.314255,5.0,1.0,0.0
B02BD02,79.34569,5.0,1.0,0.0
B02BD03,82.573135,5.0,1.0,0.0
B02BD04,76.15666,5.0,1.0,0.0
B02BD05,75.161316,5.0,1.0,0.0
B02BD06,76.950096,5.0,1.0,0.0
B02BD07,78.94443,5.0,1.0,0.0
B02BD08,74.82406,5.0,1.0,0.0
B02BD10,76.45304,5.0,1.0,0.0
B02BD11,81.40536,5.0,1.0,0.0
B02BD13,72.075035,5.0,1.0,0.0
B02BD14,77.541595,5.0,1.0,0.0
B02BD15,74.43975,5.0,1.0,0.0
B02BD16,76.5802,5.0,1.0,0.0
B02BD17,76.94304,5.0,1.0,0.0
B02BD30,72.54583,5.0,1.0,0.0
B02BX,78.86029,4.0,0.8,11.0
B02BX01,77.55556,5.0,1.0,0.0
B02BX02,79.57904,5.0,1.0,0.0
B02BX03,77.20725,5.0,1.0,0.0
B02BX04,78.6381,5.0,1.0,0.0
B02BX05,75.793304,5.0,1.0,0.0
B02BX06,76.83955,5.0,1.0,0.0
B02BX07,80.16382,5.0,1.0,0.0
B02BX08,74.42706,5.0,1.0,0.0
B02BX09,73.461754,5.0,1.0,0.0
B02BX10,79.71997,5.0,1.0,0.0
B02BX11,79.44062,5.0,1.0,0.0
B03,35.004395,2.0,0.4,61.0
B03A,44.704563,3.0,0.6,36.0
B03AA,44.44335,4.0,0.8,12.0
B03AA01,42.554253,5.0,1.0,0.0
B03AA02,44.803135,5.0,1.0,0.0
B03AA03,44.170803,5.0,1.0,0.0
B03AA04,42.55868,5.0,1.0,0.0
B03AA05,45.34397,5.0,1.0,0.0
B03AA06,45.161858,5.0,1.0,0.0
B03AA07,43.33026,5.0,1.0,0.0
B03AA08,40.62652,5.0,1.0,0.0
B03AA09,43.27615,5.0,1.0,0.0
B03AA10,45.521038,5.0,1.0,0.0
B03AA11,44.11915,5.0,1.0,0.0
B03AA12,44.246574,5.0,1.0,0.0
B03AB,47.67537,4.0,0.8,9.0
B03AB01,47.49779,5.0,1.0,0.0
B03AB02,46.796986,5.0,1.0,0.0
B03AB03,47.665188,5.0,1.0,0.0
B03AB04,48.40244,5.0,1.0,0.0
B03AB05,47.642227,5.0,1.0,0.0
B03AB07,45.920662,5.0,1.0,0.0
B03AB08,46.060986,5.0,1.0,0.0
B03AB09,45.620472,5.0,1.0,0.0
B03AB10,47.098114,5.0,1.0,0.0
B03AC,34.092518,4.0,1.0,0.0
B03AD,42.02723,4.0,0.8,5.0
B03AD01,42.138973,5.0,1.0,0.0
B03AD02,41.642796,5.0,1.0,0.0
B03AD03,41.132584,5.0,1.0,0.0
B03AD04,42.076466,5.0,1.0,0.0
B03AD05,41.258457,5.0,1.0,0.0
B03AE,41.700104,4.0,0.8,5.0
B03AE01,40.749596,5.0,1.0,0.0
B03AE02,41.507698,5.0,1.0,0.0
B03AE03,40.825623,5.0,1.0,0.0
B03AE04,41.394905,5.0,1.0,0.0
B03AE10,41.76288,5.0,1.0,0.0
B03B,46.6448,3.0,0.6,11.0
B03BA,46.3513,4.0,0.8,7.0
B03BA01,45.54334,5.0,1.0,0.0
B03BA02,46.233616,5.0,1.0,0.0
B03BA03,46.215244,5.0,1.0,0.0
B03BA04,46.21338,5.0,1.0,0.0
B03BA05,45.94232,5.0,1.0,0.0
B03BA51,45.87565,5.0,1.0,0.0
B03BA53,45.839596,5.0,1.0,0.0
B03BB,43.687584,4.0,0.8,2.0
B03BB01,43.95688,5.0,1.0,0.0
B03BB51,43.525345,5.0,1.0,0.0
B03X,50.111347,3.0,0.6,11.0
B03XA,49.883003,4.0,0.8,10.0
B03XA01,49.612633,5.0,1.0,0.0
B03XA02,48.252354,5.0,1.0,0.0
B03XA03,49.383053,5.0,1.0,0.0
B03XA04,46.510265,5.0,1.0,0.0
B03XA05,49.82843,5.0,1.0,0.0
B03XA06,48.568,5.0,1.0,0.0
B03XA07,49.963425,5.0,1.0,0.0
B03XA08,49.239414,5.0,1.0,0.0
B03XA09,50.000504,5.0,1.0,0.0
B03XA10,49.901024,5.0,1.0,0.0
B05,38.35992,2.0,0.4,92.0
B05A,61.12469,3.0,0.6,15.0
B05AA,61.206467,4.0,0.8,9.0
B05AA01,58.04721,5.0,1.0,0.0
B05AA02,59.440872,5.0,1.0,0.0
B05AA03,60.55786,5.0,1.0,0.0
B05AA05,61.64884,5.0,1.0,0.0
B05AA06,62.755447,5.0,1.0,0.0
B05AA07,60.288185,5.0,1.0,0.0
B05AA08,59.567883,5.0,1.0,0.0
B05AA09,61.157433,5.0,1.0,0.0
B05AA10,59.11954,5.0,1.0,0.0
B05AX,58.54709,4.0,0.8,4.0
B05AX01,58.05648,5.0,1.0,0.0
B05AX02,57.367756,5.0,1.0,0.0
B05AX03,58.459476,5.0,1.0,0.0
B05AX04,58.039406,5.0,1.0,0.0
B05B,71.50598,3.0,0.6,14.0
B05BA,71.76628,4.0,0.8,5.0
B05BA01,69.63898,5.0,1.0,0.0
B05BA02,71.78244,5.0,1.0,0.0
B05BA03,72.53316,5.0,1.0,0.0
B05BA04,71.25301,5.0,1.0,0.0
B05BA10,69.78181,5.0,1.0,0.0
B05BB,67.65247,4.0,0.8,4.0
B05BB01,67.587036,5.0,1.0,0.0
B05BB02,66.53711,5.0,1.0,0.0
B05BB03,66.63941,5.0,1.0,0.0
B05BB04,67.52415,5.0,1.0,0.0
B05BC,66.42573,4.0,0.8,2.0
B05BC01,64.54095,5.0,1.0,0.0
B05BC02,66.35188,5.0,1.0,0.0
B05C,70.369804,3.0,0.6,23.0
B05CA,71.60569,4.0,0.8,10.0
B05CA01,69.233376,5.0,1.0,0.0
B05CA02,70.79216,5.0,1.0,0.0
B05CA03,71.875206,5.0,1.0,0.0
B05CA04,70.26432,5.0,1.0,0.0
B05CA05,72.26141,5.0,1.0,0.0
B05CA06,71.18569,5.0,1.0,0.0
B05CA07,69.91709,5.0,1.0,0.0
B05CA08,68.44228,5.0,1.0,0.0
B05CA09,70.759094,5.0,1.0,0.0
B05CA10,71.7339,5.0,1.0,0.0
B05CB,63.829147,4.0,0.8,5.0
B05CB01,63.91698,5.0,1.0,0.0
B05CB02,62.88714,5.0,1.0,0.0
B05CB03,62.29194,5.0,1.0,0.0
B05CB04,63.67162,5.0,1.0,0.0
B05CB10,64.0172,5.0,1.0,0.0
B05CX,62.386017,4.0,0.8,5.0
B05CX01,62.020603,5.0,1.0,0.0
B05CX02,60.134167,5.0,1.0,0.0
B05CX03,62.494514,5.0,1.0,0.0
B05CX04,62.359,5.0,1.0,0.0
B05CX10,61.242695,5.0,1.0,0.0
B05D,65.722984,3.0,0.75,2.0
B05DA,65.38511,4.0,1.0,0.0
B05DB,65.87369,4.0,1.0,0.0
B05X,71.06157,3.0,0.6,30.0
B05XA,72.35055,4.0,0.8,22.0
B05XA01,70.03211,5.0,1.0,0.0
B05XA02,71.91275,5.0,1.0,0.0
B05XA03,68.4865,5.0,1.0,0.0
B05XA04,72.06153,5.0,1.0,0.0
B05XA05,72.153824,5.0,1.0,0.0
B05XA06,69.73508,5.0,1.0,0.0
B05XA07,73.646324,5.0,1.0,0.0
B05XA08,61.92402,5.0,1.0,0.0
B05XA09,72.27885,5.0,1.0,0.0
B05XA10,68.73294,5.0,1.0,0.0
B05XA11,71.78486,5.0,1.0,0.0
B05XA12,70.99521,5.0,1.0,0.0
B05XA13,71.77324,5.0,1.0,0.0
B05XA14,66.884636,5.0,1.0,0.0
B05XA15,71.97576,5.0,1.0,0.0
B05XA16,72.17183,5.0,1.0,0.0
B05XA17,65.80278,5.0,1.0,0.0
B05XA18,69.90724,5.0,1.0,0.0
B05XA19,72.63893,5.0,1.0,0.0
B05XA20,68.38135,5.0,1.0,0.0
B05XA30,60.343185,5.0,1.0,0.0
B05XA31,69.650955,5.0,1.0,0.0
B05XB,58.02153,4.0,0.8,3.0
B05XB01,57.346264,5.0,1.0,0.0
B05XB02,58.381027,5.0,1.0,0.0
B05XB03,57.355488,5.0,1.0,0.0
B05XC,53.93748,4.0,1.0,0.0
B05XX,65.0081,4.0,0.8,1.0
B05XX02,64.4966,5.0,1.0,0.0
B05Z,67.38628,3.0,0.75,2.0
B05ZA,66.797295,4.0,1.0,0.0
B05ZB,67.452415,4.0,1.0,0.0
B06,35.847324,2.0,0.4,25.0
B06A,35.799194,3.0,0.6,24.0
B06AA,29.670574,4.0,0.8,6.0
B06AA02,29.218927,5.0,1.0,0.0
B06AA03,29.383436,5.0,1.0,0.0
B06AA04,30.035032,5.0,1.0,0.0
B06AA07,30.109674,5.0,1.0,0.0
B06AA10,28.141333,5.0,1.0,0.0
B06AA55,29.89567,5.0,1.0,0.0
B06AB,32.05697,4.0,0.8,1.0
B06AB01,31.96452,5.0,1.0,0.0
B06AC,36.942104,4.0,0.8,8.0
B06AC01,37.539654,5.0,1.0,0.0
B06AC02,35.524075,5.0,1.0,0.0
B06AC03,36.115223,5.0,1.0,0.0
B06AC04,36.687984,5.0,1.0,0.0
B06AC05,35.794807,5.0,1.0,0.0
B06AC06,37.363834,5.0,1.0,0.0
B06AC07,36.98358,5.0,1.0,0.0
B06AC08,36.84137,5.0,1.0,0.0
B06AX,38.605556,4.0,0.8,5.0
B06AX01,38.36616,5.0,1.0,0.0
B06AX02,38.47331,5.0,1.0,0.0
B06AX03,38.71997,5.0,1.0,0.0
B06AX04,37.414303,5.0,1.0,0.0
B06AX05,37.99432,5.0,1.0,0.0
C,7.478294,1.0,0.2,819.0
C01,35.569843,2.0,0.4,168.0
C01A,67.90342,3.0,0.6,19.0
C01AA,67.78067,4.0,0.8,10.0
C01AA01,66.05913,5.0,1.0,0.0
C01AA02,68.015335,5.0,1.0,0.0
C01AA03,66.06072,5.0,1.0,0.0
C01AA04,67.57484,5.0,1.0,0.0
C01AA05,67.509224,5.0,1.0,0.0
C01AA06,68.59829,5.0,1.0,0.0
C01AA07,66.3169,5.0,1.0,0.0
C01AA08,64.7837,5.0,1.0,0.0
C01AA09,67.37712,5.0,1.0,0.0
C01AA52,67.12893,5.0,1.0,0.0
C01AB,66.72877,4.0,0.8,2.0
C01AB01,67.11576,5.0,1.0,0.0
C01AB51,66.30953,5.0,1.0,0.0
C01AC,65.47135,4.0,0.8,2.0
C01AC01,65.207405,5.0,1.0,0.0
C01AC03,64.83287,5.0,1.0,0.0
C01AX,61.86563,4.0,0.8,1.0
C01AX02,61.701206,5.0,1.0,0.0
C01B,75.169365,3.0,0.6,34.0
C01BA,77.97521,4.0,0.8,10.0
C01BA01,77.19777,5.0,1.0,0.0
C01BA02,78.54449,5.0,1.0,0.0
C01BA03,78.23317,5.0,1.0,0.0
C01BA04,79.23752,5.0,1.0,0.0
C01BA05,77.03083,5.0,1.0,0.0
C01BA08,74.08322,5.0,1.0,0.0
C01BA12,75.56159,5.0,1.0,0.0
C01BA13,73.65234,5.0,1.0,0.0
C01BA51,77.15468,5.0,1.0,0.0
